w_time_s	WL_set	Mon	Brewer	BrewerDark	Brewer_dk	NLK	Brewer_dk_NL	BrewNL_Mon	Brewermicrom	Peak_steps	FWHM_steps	slit	mwl
3536842120	362.99377590768	4.319231e-07	18377	2	4593.75	1.4657559903874	6733.3165808419	15589155988.281	9400	9424.1716332984	81.660804096672	5	362.852527548
3536842127	362.99377590768	4.370293e-07	17072	2	4267.5	1.4448820931207	6166.0343323925	14108972401.604	9395	9424.1716332984	81.660804096672	5	362.822649234157
3536842134	362.99377590768	4.40305e-07	15628	2	3906.5	1.4180798984662	5539.729123358	12581572145.122	9390	9424.1716332984	81.660804096672	5	362.79276738103
3536842141	362.99377590768	4.475541e-07	14192	2	3547.5	1.3872373748156	4921.2245871583	10995820588.301	9385	9424.1716332984	81.660804096672	5	362.762881988618
3536842148	362.99377590768	4.357202e-07	12708	2	3176.5	1.3503347660037	4289.3383842107	9844249553.2929	9380	9424.1716332984	81.660804096672	5	362.73299305692
3536842155	362.99377590768	4.360062e-07	11144	2	2785.5	1.3040666974702	3632.4777858032	8331252596.4154	9375	9424.1716332984	81.660804096672	5	362.703100585937
3536842162	362.99377590768	4.360081e-07	9760	2	2439.5	1.2532496759995	3057.3025846008	7012031621.8915	9370	9424.1716332984	81.660804096672	5	362.67320457567
3536842169	362.99377590768	4.373861e-07	8301	2	2074.75	1.1826018330522	2453.603153125	5609696222.9137	9365	9424.1716332984	81.660804096672	5	362.643305026118
3536842176	362.99377590768	4.341601e-07	6872	2	1717.5	1.0852684971173	1863.9486437989	4293228796.9321	9360	9424.1716332984	81.660804096672	5	362.61340193728
3536842183	362.99377590768	4.351692e-07	5392	2	1347.5	0.93974721500257	1266.309372216	2909924167.9236	9355	9424.1716332984	81.660804096672	5	362.583495309158
3536842190	362.99377590768	4.38518e-07	4243	2	1060.25	0.39762412101099	421.5809743019	961376669.37708	9350	9424.1716332984	81.660804096672	5	362.55358514175
3536842198	362.99377590768	4.393361e-07	4372	2	1092.5	0.51742153157976	565.28302325089	1286675561.7189	9345	9424.1716332984	81.660804096672	5	362.523671435058
3536842205	362.99377590768	4.40118e-07	3447	2	861.25	0.13089371233571	112.73220974913	256140875.28601	9340	9424.1716332984	81.660804096672	5	362.49375418908
3536842212	362.99377590768	4.345851e-07	2554	2	638	0.054569126844257	34.815102926636	80111128.81375	9335	9424.1716332984	81.660804096672	5	362.463833403818
3536842219	362.99377590768	4.341533e-07	1604	2	400.5	0.03849771310918	15.418334100226	35513571.128508	9330	9424.1716332984	81.660804096672	5	362.43390907927
3536842226	362.99377590768	4.46452e-07	972	2	242.5	0.037538627172688	9.1031170893768	20389912.217611	9325	9424.1716332984	81.660804096672	5	362.403981215438
3536842233	362.99377590768	4.438031e-07	639	2	159.25	0.030551509250001	4.8653278480627	10962807.263092	9320	9424.1716332984	81.660804096672	5	362.37404981232
3536842240	362.99377590768	4.374802e-07	503	2	125.25	0.02566953655308	3.2151094532733	7349154.2092038	9315	9424.1716332984	81.660804096672	5	362.344114869917
3536842247	362.99377590768	4.352201e-07	371	2	92.25	0.022630175923409	2.0876337289344	4796730.9619534	9310	9424.1716332984	81.660804096672	5	362.31417638823
3536842254	362.99377590768	4.436381e-07	336	2	83.5	0.019621961255009	1.6384337647933	3693176.4084133	9305	9424.1716332984	81.660804096672	5	362.284234367258
3536842261	362.99377590768	4.341082e-07	304	2	75.5	0.015085847890686	1.1389815157468	2623727.2545112	9300	9424.1716332984	81.660804096672	5	362.254288807
3536842268	362.99377590768	4.373401e-07	316	2	78.5	0.01697972054652	1.3329080629019	3047760.9139932	9295	9424.1716332984	81.660804096672	5	362.224339707457
3536842275	362.99377590768	4.298301e-07	302	2	75	0.014751239715233	1.1063429786425	2573907.6408154	9290	9424.1716332984	81.660804096672	5	362.19438706863
3536842283	362.99377590768	4.399811e-07	293	2	72.75	0.013192356109301	0.95974390695167	2181329.8501951	9285	9424.1716332984	81.660804096672	5	362.164430890518
3536842290	362.99377590768	4.397762e-07	301	2	74.75	0.014582158332157	1.0900163353287	2478570.5441284	9280	9424.1716332984	81.660804096672	5	362.13447117312
3536842297	362.99377590768	4.445671e-07	278	2	69	0.010477115476917	0.7229209679073	1626123.4083838	9275	9424.1716332984	81.660804096672	5	362.104507916438
3536842309	289.9774836551	2.240817e-07	255	25	57.5	0.0032073141164284	0.18442056169463	823005.90228757	838	985.69626487243	81.775191251628	0	288.85534326395
3536842346	289.9774836551	2.240817e-07	259	25	58.5	0.0036858498610671	0.21562221687243	962248.2196111	843	985.69626487243	81.775191251628	0	288.893567855927
3536842353	289.9774836551	2.240817e-07	272	25	61.75	0.0054921553997022	0.33914059593161	1513468.5069402	848	985.69626487243	81.775191251628	0	288.931788562074
3536842360	289.9774836551	2.240817e-07	273	25	62	0.005645552065847	0.35002422808252	1562038.4354569	853	985.69626487243	81.775191251628	0	288.970005382391
3536842367	289.9774836551	2.240817e-07	280	25	63.75	0.0067680292075881	0.43146186198374	1925466.7471004	858	985.69626487243	81.775191251628	0	289.008218316878
3536842375	289.9774836551	2.240817e-07	288	25	65.75	0.0081369671882527	0.53500559262762	2387547.0090936	863	985.69626487243	81.775191251628	0	289.046427365535
3536842382	289.9774836551	2.240817e-07	300	25	68.75	0.010294645041176	0.70775684658086	3158476.7813742	868	985.69626487243	81.775191251628	0	289.084632528362
3536842389	289.9774836551	2.240817e-07	304	25	69.75	0.011024903719741	0.76898703445195	3431726.1715345	873	985.69626487243	81.775191251628	0	289.122833805359
3536842396	289.9774836551	2.240817e-07	324	25	74.75	0.014582158332157	1.0900163353287	4864370.1619933	878	985.69626487243	81.775191251628	0	289.161031196526
3536842403	289.9774836551	2.240817e-07	403	25	94.5	0.023118808501345	2.1847274033771	9749691.3107011	883	985.69626487243	81.775191251628	0	289.199224701863
3536842410	289.9774836551	2.240817e-07	640	25	153.75	0.029522156237216	4.539031521472	20256145.510642	888	985.69626487243	81.775191251628	0	289.23741432137
3536842417	289.9774836551	2.240817e-07	881	25	214	0.038059597179135	8.1447537963349	36347251.008605	893	985.69626487243	81.775191251628	0	289.275600055047
3536842424	289.9774836551	2.240817e-07	1364	25	334.75	0.035876062231082	12.009511831855	53594344.526369	898	985.69626487243	81.775191251628	0	289.313781902894
3536842431	289.9774836551	2.240817e-07	2014	25	497.25	0.037296391718226	18.545630781888	82762808.305577	903	985.69626487243	81.775191251628	0	289.351959864911
3536842438	289.9774836551	2.240817e-07	3288	25	815.75	0.082432691632911	67.244468199547	300089066.61966	908	985.69626487243	81.775191251628	0	289.390133941098
3536842445	289.9774836551	2.240817e-07	4309	25	1071	0.42791935406354	458.30162820205	2045243445.5917	913	985.69626487243	81.775191251628	0	289.428304131455
3536842452	289.9774836551	2.240817e-07	4428	25	1100.75	0.56222659975016	618.87092967499	2761809329.6998	918	985.69626487243	81.775191251628	0	289.466470435982
3536842460	289.9774836551	2.240817e-07	4488	25	1115.75	0.65477992820506	730.5707048948	3260287229.5899	923	985.69626487243	81.775191251628	0	289.504632854679
3536842467	289.9774836551	2.240817e-07	4772	25	1186.75	0.81973634615559	972.82210880015	4341372404.7977	928	985.69626487243	81.775191251628	0	289.542791387546
3536842474	289.9774836551	2.240817e-07	5221	25	1299	0.91653470040525	1190.5785758264	5313145053.016	933	985.69626487243	81.775191251628	0	289.580946034583
3536842481	289.9774836551	2.240817e-07	5842	25	1454.25	0.98729747037592	1435.7773462942	6407383317.3087	938	985.69626487243	81.775191251628	0	289.61909679579
3536842488	289.9774836551	2.240817e-07	6329	25	1576	1.0358415205515	1632.4862363892	7285227827.1238	943	985.69626487243	81.775191251628	0	289.657243671167
3536842495	289.9774836551	2.240817e-07	7020	25	1748.75	1.095254495929	1915.3262997558	8547446309.7868	948	985.69626487243	81.775191251628	0	289.695386660714
3536842502	289.9774836551	2.240817e-07	7639	25	1903.5	1.140273661632	2170.5109149166	9686247984.1799	953	985.69626487243	81.775191251628	0	289.733525764431
3536842509	289.9774836551	2.240817e-07	8539	25	2128.5	1.1945072733416	2542.5087313076	11346347030.157	958	985.69626487243	81.775191251628	0	289.771660982318
3536842516	289.9774836551	2.240817e-07	9086	25	2265.25	1.2222771199036	2768.7632458617	12356043558.495	963	985.69626487243	81.775191251628	0	289.809792314375
3536842523	289.9774836551	2.240817e-07	9780	25	2438.75	1.2531254419933	3056.0596716613	13638149262.797	968	985.69626487243	81.775191251628	0	289.847919760602
3536842530	289.9774836551	2.240817e-07	10381	25	2589	1.2766807467573	3305.3264533547	14750541670.09	973	985.69626487243	81.775191251628	0	289.886043320999
3536842537	289.9774836551	2.240817e-07	10480	25	2613.75	1.2803251950821	3346.4499786458	14934061900.841	978	985.69626487243	81.775191251628	0	289.924162995566
3536842544	289.9774836551	2.240817e-07	10838	25	2703.25	1.2930163949278	3495.3465695885	15598536469.46	983	985.69626487243	81.775191251628	0	289.962278784303
3536842552	289.9774836551	2.240817e-07	10596	25	2642.75	1.2845189111047	3394.6623523219	15149217237.828	988	985.69626487243	81.775191251628	0	290.00039068721
3536842560	289.9774836551	2.240817e-07	10620	25	2648.75	1.2853765633141	3404.6411720782	15193749298.038	993	985.69626487243	81.775191251628	0	290.038498704287
3536842567	289.9774836551	2.240817e-07	10418	25	2598.25	1.2780500096357	3320.6934375361	14819119265.59	998	985.69626487243	81.775191251628	0	290.076602835534
3536842574	289.9774836551	2.240817e-07	9791	25	2441.5	1.2535806158672	3060.6170736398	13658487389.376	1003	985.69626487243	81.775191251628	0	290.114703080951
3536842581	289.9774836551	2.240817e-07	9188	25	2290.75	1.2270942974321	2810.9662618425	12544381187.052	1008	985.69626487243	81.775191251628	0	290.152799440538
3536842588	289.9774836551	2.240817e-07	8589	25	2141	1.1971911989345	2563.1863569187	11438624202.328	1013	985.69626487243	81.775191251628	0	290.190891914295
3536842595	289.9774836551	2.240817e-07	7952	25	1981.75	1.1604997390767	2299.8203579153	10263311809.556	1018	985.69626487243	81.775191251628	0	290.228980502222
3536842602	289.9774836551	2.240817e-07	7207	25	1795.5	1.1096099585273	1992.3046805358	8890974499.6391	1023	985.69626487243	81.775191251628	0	290.267065204319
3536842609	289.9774836551	2.240817e-07	6425	25	1600	1.0447334083242	1671.5734533187	7459660709.9943	1028	985.69626487243	81.775191251628	0	290.305146020586
3536842616	289.9774836551	2.240817e-07	5983	25	1489.5	1.0019584477046	1492.417107856	6660147204.5955	1033	985.69626487243	81.775191251628	0	290.343222951023
3536842624	289.9774836551	2.240817e-07	5372	25	1336.75	0.93469003008835	1249.4468977206	5575854242.9864	1038	985.69626487243	81.775191251628	0	290.38129599563
3536842631	289.9774836551	2.240817e-07	4830	25	1201.25	0.86663377199096	1041.0438186041	4645822566.5199	1043	985.69626487243	81.775191251628	0	290.419365154407
3536842638	289.9774836551	2.240817e-07	4469	25	1111	0.62439144125551	693.69889123487	3095740933.9311	1048	985.69626487243	81.775191251628	0	290.457430427354
3536842645	289.9774836551	2.240817e-07	4446	25	1105.25	0.58877444619396	650.74295665587	2904043287.1398	1053	985.69626487243	81.775191251628	0	290.495491814471
3536842652	289.9774836551	2.240817e-07	3852	25	956.75	0.30724737803678	293.95892893669	1311838177.4893	1058	985.69626487243	81.775191251628	0	290.533549315758
3536842659	289.9774836551	2.240817e-07	3087	25	765.5	0.06221236641414	47.623566490025	212527691.86428	1063	985.69626487243	81.775191251628	0	290.571602931215
3536842666	289.9774836551	2.240817e-07	2005	25	495	0.037263858418883	18.445609917347	82316449.39032	1068	985.69626487243	81.775191251628	0	290.609652660842
3536842673	289.9774836551	2.240817e-07	1384	25	339.75	0.036103403803741	12.266131442321	54739550.0941	1073	985.69626487243	81.775191251628	0	290.647698504639
3536842680	289.9774836551	2.240817e-07	818	25	198.25	0.03702294420841	7.3397986893174	32755011.628872	1078	985.69626487243	81.775191251628	0	290.685740462606
3536842687	289.9774836551	2.240817e-07	527	25	125.5	0.025689492614668	3.2240313231408	14387749.303673	1083	985.69626487243	81.775191251628	0	290.723778534743
3536842694	289.9774836551	2.240817e-07	379	25	88.5	0.021576491050392	1.9095194579597	8521532.3605617	1088	985.69626487243	81.775191251628	0	290.76181272105
3536842702	289.9774836551	2.240817e-07	316	25	72.75	0.013192356109301	0.95974390695167	4283008.8621769	1093	985.69626487243	81.775191251628	0	290.799843021527
3536842709	289.9774836551	2.240817e-07	310	25	71.25	0.012116563624349	0.86330515823487	3852635.7049008	1098	985.69626487243	81.775191251628	0	290.837869436174
3536842716	289.9774836551	2.240817e-07	295	25	67.5	0.009386139431074	0.6335644115975	2827381.3149289	1103	985.69626487243	81.775191251628	0	290.875891964991
3536842723	289.9774836551	2.240817e-07	289	25	66	0.0083130701678504	0.54866263107813	2448493.70153	1108	985.69626487243	81.775191251628	0	290.913910607978
3536842730	289.9774836551	2.240817e-07	275	25	62.5	0.0059578284363923	0.37236427727452	1661734.4355854	1113	985.69626487243	81.775191251628	0	290.951925365135
3536842737	289.9774836551	2.240817e-07	273	25	62	0.005645552065847	0.35002422808252	1562038.4354569	1118	985.69626487243	81.775191251628	0	290.989936236462
3536842744	289.9774836551	2.240817e-07	262	25	59.25	0.0040696203278243	0.24112500442359	1076058.4395048	1123	985.69626487243	81.775191251628	0	291.027943221959
3536842751	289.9774836551	2.240817e-07	250	25	56.25	0.0026639244275013	0.14984574904695	668710.33666269	1128	985.69626487243	81.775191251628	0	291.065946321626
3536842758	289.9774836551	2.240817e-07	253	25	57	0.0029825864162754	0.1700074257277	758685.00519097	1133	985.69626487243	81.775191251628	0	291.103945535463
3536842765	289.9774836551	2.240817e-07	251	25	56.5	0.0027676790147318	0.15637386433235	697843.08282357	1138	985.69626487243	81.775191251628	0	291.14194086347
3536842773	289.9774836551	2.240817e-07	254	25	57.25	0.0030937272063372	0.1771158825628	790407.61723426	1138	985.1860241328	82.385560703833	0	291.14194086347
3536842780	289.9774836551	2.240817e-07	247	25	55.5	0.0023674800642004	0.13139514356312	586371.59376745	1133	985.1860241328	82.385560703833	0	291.103945535463
3536842787	289.9774836551	2.240817e-07	259	25	58.5	0.0036858498610671	0.21562221687243	962248.2196111	1128	985.1860241328	82.385560703833	0	291.065946321626
3536842794	289.9774836551	2.240817e-07	256	25	57.75	0.003323335249303	0.19192261064725	856484.98135834	1123	985.1860241328	82.385560703833	0	291.027943221959
3536842801	289.9774836551	2.240817e-07	269	25	61	0.0050435177014327	0.3076545797874	1372957.1838637	1118	985.1860241328	82.385560703833	0	290.989936236462
3536842808	289.9774836551	2.240817e-07	273	25	62	0.005645552065847	0.35002422808252	1562038.4354569	1113	985.1860241328	82.385560703833	0	290.951925365135
3536842815	289.9774836551	2.240817e-07	298	25	68.25	0.0099302779092704	0.6777414673077	3024528.4077535	1108	985.1860241328	82.385560703833	0	290.913910607978
3536842822	289.9774836551	2.240817e-07	301	25	69	0.010477115476917	0.7229209679073	3226149.069323	1103	985.1860241328	82.385560703833	0	290.875891964991
3536842829	289.9774836551	2.240817e-07	305	25	70	0.011207414667339	0.78451902671375	3501040.1416704	1098	985.1860241328	82.385560703833	0	290.837869436174
3536842836	289.9774836551	2.240817e-07	322	25	74.25	0.014240639515399	1.0573674840184	4718669.5032143	1093	985.1860241328	82.385560703833	0	290.799843021527
3536842843	289.9774836551	2.240817e-07	365	25	85	0.020279399137888	1.7237489267205	7692502.005833	1088	985.1860241328	82.385560703833	0	290.76181272105
3536842850	289.9774836551	2.240817e-07	544	25	129.75	0.026065937235121	3.3820553562569	15092956.525486	1083	985.1860241328	82.385560703833	0	290.723778534743
3536842858	289.9774836551	2.240817e-07	787	25	190.5	0.036097535928007	6.8765805942853	30687827.673055	1078	985.1860241328	82.385560703833	0	290.685740462606
3536842865	289.9774836551	2.240817e-07	1317	25	323	0.035428990575815	11.443563955988	51068712.688222	1073	985.1860241328	82.385560703833	0	290.647698504639
3536842872	289.9774836551	2.240817e-07	1980	25	488.75	0.037215005682962	18.188834027548	81170546.401369	1068	985.1860241328	82.385560703833	0	290.609652660842
3536842879	289.9774836551	2.240817e-07	3015	25	747.5	0.059784866841086	44.689187963712	199432563.94302	1063	985.1860241328	82.385560703833	0	290.571602931215
3536842886	289.9774836551	2.240817e-07	3866	25	960.25	0.31142999414922	299.05065188179	1334560795.8249	1058	985.1860241328	82.385560703833	0	290.533549315758
3536842893	289.9774836551	2.240817e-07	4483	25	1114.5	0.64672853221514	720.77894915378	3216589972.1119	1053	985.1860241328	82.385560703833	0	290.495491814471
3536842900	289.9774836551	2.240817e-07	4420	25	1098.75	0.5508779398471	605.277136407	2701144878.8857	1048	985.1860241328	82.385560703833	0	290.457430427354
3536842907	289.9774836551	2.240817e-07	4682	25	1164.25	0.85949732911433	1000.6697654214	4465646973.4983	1043	985.1860241328	82.385560703833	0	290.419365154407
3536842914	289.9774836551	2.240817e-07	5366	25	1335.25	0.93398041061524	1247.097343274	5565368984.9461	1038	985.1860241328	82.385560703833	0	290.38129599563
3536842921	289.9774836551	2.240817e-07	5957	25	1483	0.99929291559797	1481.9513938318	6613442301.7667	1033	985.1860241328	82.385560703833	0	290.343222951023
3536842928	289.9774836551	2.240817e-07	6362	25	1584.25	1.0389224494918	1645.9128906074	7345146393.5135	1028	985.1860241328	82.385560703833	0	290.305146020586
3536842936	289.9774836551	2.240817e-07	7253	25	1807	1.1130374217455	2011.2586210942	8975559454.8514	1023	985.1860241328	82.385560703833	0	290.267065204319
3536842943	289.9774836551	2.240817e-07	7856	25	1957.75	1.1544625393273	2260.149036368	10086272267.517	1018	985.1860241328	82.385560703833	0	290.228980502222
3536842950	289.9774836551	2.240817e-07	8476	25	2112.75	1.191080773891	2516.4559050383	11230082175.556	1013	985.1860241328	82.385560703833	0	290.190891914295
3536842957	289.9774836551	2.240817e-07	9153	25	2282	1.2254532078055	2796.4842202122	12479752787.542	1008	985.1860241328	82.385560703833	0	290.152799440538
3536842964	289.9774836551	2.240817e-07	9884	25	2464.75	1.2573908276839	3099.154042534	13830464703.427	1003	985.1860241328	82.385560703833	0	290.114703080951
3536842971	289.9774836551	2.240817e-07	10311	25	2571.5	1.2740662566085	3276.2613788688	14620834181.769	998	985.1860241328	82.385560703833	0	290.076602835534
3536842978	289.9774836551	2.240817e-07	10672	25	2661.75	1.2872233067176	3426.2666366555	15290256351.391	993	985.1860241328	82.385560703833	0	290.038498704287
3536842985	289.9774836551	2.240817e-07	10937	25	2728	1.296399944343	3536.5790481676	15782542921.477	988	985.1860241328	82.385560703833	0	290.00039068721
3536842992	289.9774836551	2.240817e-07	10591	25	2641.5	1.2843398073145	3392.5836010213	15139940481.625	983	985.1860241328	82.385560703833	0	289.962278784303
3536842999	289.9774836551	2.240817e-07	10742	25	2679.25	1.2896848884774	3455.3882374532	15420216097.313	978	985.1860241328	82.385560703833	0	289.924162995566
3536843006	289.9774836551	2.240817e-07	10325	25	2575	1.2745916950917	3282.073614861	14646772203.446	973	985.1860241328	82.385560703833	0	289.886043320999
3536843014	289.9774836551	2.240817e-07	9968	25	2485.75	1.2607751318852	3133.9717840836	13985844377.669	968	985.1860241328	82.385560703833	0	289.847919760602
3536843021	289.9774836551	2.240817e-07	9048	25	2255.75	1.2204552241217	2753.0418718125	12285884442.204	963	985.1860241328	82.385560703833	0	289.809792314375
3536843028	289.9774836551	2.240817e-07	8552	25	2131.75	1.1952080911658	2547.8848483427	11370338802.065	958	985.1860241328	82.385560703833	0	289.771660982318
3536843035	289.9774836551	2.240817e-07	7900	25	1968.75	1.1572473581111	2278.3307362812	10167410976.805	953	985.1860241328	82.385560703833	0	289.733525764431
3536843042	289.9774836551	2.240817e-07	7126	25	1775.25	1.1034759524281	1958.945684548	8742104708.0059	948	985.1860241328	82.385560703833	0	289.695386660714
3536843049	289.9774836551	2.240817e-07	6554	25	1632.25	1.0563465301721	1724.2216238734	7694611491.5829	943	985.1860241328	82.385560703833	0	289.657243671167
3536843056	289.9774836551	2.240817e-07	5962	25	1484.25	0.99980684106603	1483.9633038522	6622420768.1941	938	985.1860241328	82.385560703833	0	289.61909679579
3536843063	289.9774836551	2.240817e-07	5475	25	1362.5	0.94672061800401	1289.9068420305	5756413138.7368	933	985.1860241328	82.385560703833	0	289.580946034583
3536843070	289.9774836551	2.240817e-07	4834	25	1202.25	0.86716541046742	1042.5496147345	4652542419.7266	928	985.1860241328	82.385560703833	0	289.542791387546
3536843077	289.9774836551	2.240817e-07	4489	25	1116	0.65639329978473	732.53492255976	3269052861.3437	923	985.1860241328	82.385560703833	0	289.504632854679
3536843084	289.9774836551	2.240817e-07	4392	25	1091.75	0.51362281139714	560.74770434282	2502425250.8921	918	985.1860241328	82.385560703833	0	289.466470435982
3536843091	289.9774836551	2.240817e-07	4379	25	1088.5	0.49771861051638	541.76670754708	2417719552.9447	913	985.1860241328	82.385560703833	0	289.428304131455
3536843099	289.9774836551	2.240817e-07	3405	25	845	0.10926170547626	92.326141127442	412019995.95434	908	985.1860241328	82.385560703833	0	289.390133941098
3536843106	289.9774836551	2.240817e-07	2160	25	533.75	0.039130773593057	20.886050405294	93207300.753672	903	985.1860241328	82.385560703833	0	289.351959864911
3536843113	289.9774836551	2.240817e-07	1442	25	354.25	0.036825141276967	13.045306297365	58216741.025106	898	985.1860241328	82.385560703833	0	289.313781902894
3536843120	289.9774836551	2.240817e-07	966	25	235.25	0.037876090866217	8.9103503762776	39763846.741066	893	985.1860241328	82.385560703833	0	289.275600055047
3536843127	289.9774836551	2.240817e-07	684	25	164.75	0.031613795272927	5.2083727712148	23243186.619946	888	985.1860241328	82.385560703833	0	289.23741432137
3536843134	289.9774836551	2.240817e-07	435	25	102.5	0.024221643973158	2.4827185072486	11079523.70608	883	985.1860241328	82.385560703833	0	289.199224701863
3536843141	289.9774836551	2.240817e-07	321	25	74	0.014068285515063	1.0410531281147	4645864.111682	878	985.1860241328	82.385560703833	0	289.161031196526
3536843148	289.9774836551	2.240817e-07	316	25	72.75	0.013192356109301	0.95974390695167	4283008.8621769	873	985.1860241328	82.385560703833	0	289.122833805359
3536843155	289.9774836551	2.240817e-07	298	25	68.25	0.0099302779092704	0.6777414673077	3024528.4077535	868	985.1860241328	82.385560703833	0	289.084632528362
3536843162	289.9774836551	2.240817e-07	296	25	67.75	0.0095671098199194	0.64817169029954	2892568.6046631	863	985.1860241328	82.385560703833	0	289.046427365535
3536843169	289.9774836551	2.240817e-07	278	25	63.25	0.0064391656024881	0.40727722435737	1817538.9795658	858	985.1860241328	82.385560703833	0	289.008218316878
3536843176	289.9774836551	2.240817e-07	266	25	60.25	0.0046131535407926	0.27794250083276	1240362.3358478	853	985.1860241328	82.385560703833	0	288.970005382391
3536843184	289.9774836551	2.240817e-07	264	25	59.75	0.0043369406891481	0.2591322061766	1156418.423176	848	985.1860241328	82.385560703833	0	288.931788562074
3536843191	289.9774836551	2.240817e-07	261	25	59	0.0039393742072076	0.23242307822525	1037224.718597	843	985.1860241328	82.385560703833	0	288.893567855927
3536843198	289.9774836551	2.240817e-07	254	25	57.25	0.0030937272063372	0.1771158825628	790407.61723426	838	985.1860241328	82.385560703833	0	288.85534326395
3536843208	289.9774836551	2.240817e-07	251	254	-0.75	5.4845691671479e-23	-4.1134268753609e-23	-1.8356817515044e-16	412	559.18794365974	82.769807548937	1	288.851060987666
3536843215	289.9774836551	2.240817e-07	262	254	2	1.1712061314203e-20	2.3424122628405e-20	1.0453384916486e-13	417	559.18794365974	82.769807548937	1	288.889295717201
3536843223	289.9774836551	2.240817e-07	262	254	2	1.1712061314203e-20	2.3424122628405e-20	1.0453384916486e-13	422	559.18794365974	82.769807548937	1	288.927526512232
3536843230	289.9774836551	2.240817e-07	270	254	4	4.1436408133002e-19	1.6574563253201e-18	7.396660795237e-12	427	559.18794365974	82.769807548937	1	288.965753372757
3536843237	289.9774836551	2.240817e-07	270	254	4	4.1436408133002e-19	1.6574563253201e-18	7.396660795237e-12	432	559.18794365974	82.769807548937	1	289.003976298778
3536843244	289.9774836551	2.240817e-07	283	254	7.25	7.8424586509363e-17	5.6857825219288e-16	2.5373703082085e-09	437	559.18794365974	82.769807548937	1	289.042195290293
3536843251	289.9774836551	2.240817e-07	282	254	7	5.361246231563e-17	3.7528723620941e-16	1.6747786017752e-09	442	559.18794365974	82.769807548937	1	289.080410347304
3536843258	289.9774836551	2.240817e-07	300	254	11.5	2.9404764446339e-14	3.3815479113289e-13	1.5090691972298e-06	447	559.18794365974	82.769807548937	1	289.118621469809
3536843265	289.9774836551	2.240817e-07	315	254	15.25	2.5365743867914e-12	3.8682759398569e-11	0.00017262792721837	452	559.18794365974	82.769807548937	1	289.15682865781
3536843272	289.9774836551	2.240817e-07	346	254	23	3.7267040261583e-09	8.5714192601641e-08	0.38251313070921	457	559.18794365974	82.769807548937	1	289.195031911305
3536843279	289.9774836551	2.240817e-07	506	254	63	0.0062770690289973	0.39545534882683	1764781.991688	462	559.18794365974	82.769807548937	1	289.233231230296
3536843286	289.9774836551	2.240817e-07	710	254	114	0.024961068824706	2.8455618460165	12698769.448895	467	559.18794365974	82.769807548937	1	289.271426614781
3536843293	289.9774836551	2.240817e-07	1071	254	204.25	0.037552628894964	7.6701244517964	34229142.548438	472	559.18794365974	82.769807548937	1	289.309618064762
3536843300	289.9774836551	2.240817e-07	1521	254	316.75	0.035257385924714	11.167776991653	49837969.774654	477	559.18794365974	82.769807548937	1	289.347805580237
3536843307	289.9774836551	2.240817e-07	3106	254	713	0.058419298973658	41.652960168218	185882917.56185	482	559.18794365974	82.769807548937	1	289.385989161208
3536843315	289.9774836551	2.240817e-07	4176	254	980.5	0.32869179800925	322.28230794807	1438235732.5389	487	559.18794365974	82.769807548937	1	289.424168807673
3536843322	289.9774836551	2.240817e-07	4448	254	1048.5	0.37385629273252	391.98832293005	1749309840.6967	492	559.18794365974	82.769807548937	1	289.462344519634
3536843329	289.9774836551	2.240817e-07	4401	254	1036.75	0.35800099165417	371.15752809746	1656349126.6688	497	559.18794365974	82.769807548937	1	289.500516297089
3536843336	289.9774836551	2.240817e-07	4673	254	1104.75	0.58576053791928	647.11895426633	2887870603.7411	502	559.18794365974	82.769807548937	1	289.53868414004
3536843343	289.9774836551	2.240817e-07	5185	254	1232.75	0.88317066029815	1088.7286314825	4858623580.0716	507	559.18794365974	82.769807548937	1	289.576848048485
3536843350	289.9774836551	2.240817e-07	5756	254	1375.5	0.95268622053129	1310.4198963408	5847955885.4685	512	559.18794365974	82.769807548937	1	289.615008022426
3536843357	289.9774836551	2.240817e-07	6528	254	1568.5	1.0330183580093	1620.2892945375	7230797046.5125	517	559.18794365974	82.769807548937	1	289.653164061861
3536843364	289.9774836551	2.240817e-07	7176	254	1730.5	1.0894615106103	1885.3131441112	8413507859.4602	522	559.18794365974	82.769807548937	1	289.691316166792
3536843371	289.9774836551	2.240817e-07	7869	254	1903.75	1.1403408295393	2170.9238542354	9688090791.1507	527	559.18794365974	82.769807548937	1	289.729464337217
3536843378	289.9774836551	2.240817e-07	8635	254	2095.25	1.1872137743961	2487.5096608035	11100904986.01	532	559.18794365974	82.769807548937	1	289.767608573138
3536843385	289.9774836551	2.240817e-07	9254	254	2250	1.2193451649928	2743.5266212339	12243421132.711	537	559.18794365974	82.769807548937	1	289.805748874553
3536843393	289.9774836551	2.240817e-07	9758	254	2376	1.2424685388971	2952.1052484195	13174236220.18	542	559.18794365974	82.769807548937	1	289.843885241464
3536843400	289.9774836551	2.240817e-07	10353	254	2524.75	1.2669221375155	3198.6616666922	14274533202.364	547	559.18794365974	82.769807548937	1	289.882017673869
3536843407	289.9774836551	2.240817e-07	10802	254	2637	1.2836938096365	3385.1005760115	15106546299.905	552	559.18794365974	82.769807548937	1	289.92014617177
3536843414	289.9774836551	2.240817e-07	10501	254	2561.75	1.2725957461372	3260.0721526671	14548587201.307	557	559.18794365974	82.769807548937	1	289.958270735165
